Elapsed_Time,EMG1,EMG2,EMG3,BioRadio Event
00:02.0,-0.020553559,-0.001036043,0.006114856,0
00:02.0,-0.006526984,-0.009159517,-0.000684403,0
00:02.0,0.008407055,-0.010241401,0.006693598,0
00:02.0,0.00121623,0.006238922,0.0085688,0
00:02.0,0.011591998,0.012157219,-0.0272533,0
00:02.0,-0.012573149,0.006604878,0.002220782,0
00:02.1,-0.028578155,-0.002631415,0.035657577,0
00:02.1,0.019194748,0.003590481,-0.015775222,0
00:02.1,0.039073486,-0.007065303,-0.013781502,0
00:02.1,-0.029990008,-0.011559409,-0.004780378,0
00:02.1,-0.006673886,-0.001282279,-0.00559967,0
00:02.1,0.00110876,-0.006019653,0.005234429,0
00:02.1,0.015013358,0.019280916,0.033640433,0
00:02.1,0.00875636,0.01166087,-0.006757127,0
00:02.1,-0.026650565,-0.001635955,-0.014920678,0
00:02.1,-0.011374235,-0.006873294,-0.004940595,0
00:02.1,0.016129604,-0.019011594,-0.00065956,0
00:02.1,0.011225389,-0.008341872,0.001115284,0
00:02.1,0.004502708,0.00861376,-0.006704763,0
00:02.1,-0.001484784,0.016962191,0.003028417,0
00:02.1,-0.01505411,0.006553894,0.013284286,0
00:02.1,0.007155301,0.008704476,0.001710375,0
00:02.1,0.003264615,-0.00701239,-0.005256164,0
00:02.1,-0.036756754,-0.03165305,0.00853321,0
00:02.1,0.013458617,0.001768016,-0.006463385,0
00:02.1,0.040832721,0.017922709,-0.016687529,0
00:02.1,-0.005624447,0.005461703,-0.00245494,0
00:02.1,-0.01738522,-0.007967483,-0.009535625,0
00:02.1,-0.011682095,-0.002210307,0.053738281,0
00:02.1,0.023221992,0.001681295,0.00959693,0
00:02.1,-0.016430832,0.006788929,-0.049089845,0
00:02.2,-0.012701493,-0.006476684,-0.010579065,0
00:02.2,0.017725185,0.009048485,0.002750643,0
00:02.2,0.000196197,0.006493154,0.012430322,0
00:02.2,0.011875865,-0.021781094,0.006128137,0
00:02.2,0.002142506,-0.007126936,-0.000568533,0
00:02.2,-0.013437313,0.010724305,-0.00101174,0
00:02.2,-0.007674186,-0.003561323,0.039496779,0
00:02.2,-0.001237452,0.007608922,-0.024348162,0
00:02.2,0.000803396,0.012792858,-0.036153268,0
00:02.2,0.00176542,-0.000311003,0.003900796,0
00:02.2,0.018785143,-0.005321597,0.012960963,0
00:02.2,-0.005496172,-0.005471797,-0.00156528,0
00:02.2,-0.017595859,-0.015789755,0.005644558,0
00:02.2,0.007227299,-0.009782415,0.011618033,0
00:02.2,0.01345296,0.015841393,-0.004059652,0
00:02.2,-0.013328586,0.030529419,-0.006409034,0
00:02.2,-0.017122576,-0.011654909,-0.001455649,0
00:02.2,0.01980684,-0.006221792,-0.004187101,0
00:02.2,0.024619775,-0.004765667,0.002078728,0
00:02.2,-0.014297443,-0.005214826,0.003371668,0
00:02.2,-0.050651446,-0.009389698,0.014523922,0
00:02.2,0.026416736,0.012370584,-0.026175819,0
00:02.2,0.037486304,0.01011999,0.019557687,0
00:02.2,-0.009616233,-0.004562849,0.003706357,0
00:02.2,-0.013657315,0.00576389,-0.023837378,0
00:02.3,0.001057217,-0.002561086,-0.001616854,0
00:02.3,-0.001747143,-0.012461612,0.00770354,0
00:02.3,0.005812036,-0.005319694,0.003769977,0
00:02.3,-0.011312098,0.007216115,-0.004592037,0
00:02.3,-0.02085196,0.004787073,0.029330492,0
00:02.3,0.014035743,-0.00393033,-0.010482064,0
00:02.3,0.020175179,0.010236847,-0.009004797,0
00:02.3,0.011028983,0.001942389,-0.004646552,0
00:02.3,-0.002914496,-0.010277794,-0.011224254,0
00:02.3,-0.008193871,0.000503062,-0.001417161,0
00:02.3,-0.007519352,0.005601312,0.009092535,0
00:02.3,-0.016498651,-0.010205046,0.015140546,0
00:02.3,0.00931411,-0.002488239,-0.004045526,0
00:02.3,-0.00515723,0.003484599,-0.001886364,0
00:02.3,-0.010576773,0.007149777,0.005933115,0
00:02.3,0.026354313,-0.000678527,-0.014440821,0
00:02.3,0.024611102,-0.005276766,-0.00201146,0
00:02.3,0.008808139,0.018409798,-0.014148263,0
00:02.3,-0.042636443,-0.003861903,0.004158692,0
00:02.3,-0.017196108,-0.002265631,0.057738028,0
00:02.3,0.019968666,-0.021868518,-0.014362328,0
00:02.3,-0.011763779,-0.006628661,-0.037233721,0
00:02.3,0.00808846,0.004677027,-0.01556701,0
00:02.3,0.020835144,0.015355408,0.007469603,0
00:02.3,0.007644336,0.016381433,0.012578324,0
00:02.4,-0.023140576,-0.008875386,0.015109579,0
00:02.4,-0.013030632,-0.005815875,0.01152664,0
00:02.4,0.000483728,-0.007604751,-0.018192893,0
00:02.4,0.014180895,0.006790285,-0.015117337,0
00:02.4,0.01270551,0.003775851,0.019949298,0
00:02.4,-0.008376795,-0.005804677,0.017665997,0
00:02.4,-0.025376251,-0.006302853,-0.041124851,0
00:02.4,0.015113004,-0.000159532,-0.007842814,0
00:02.4,0.015497332,0.004166921,0.021054914,0
00:02.4,-0.012766812,0.002586304,0.025145341,0
00:02.4,0.010291063,0.006631456,-0.02120471,0
00:02.4,0.009062379,-0.000352882,-0.016194941,0
00:02.4,0.002109892,-0.003158519,-0.006277826,0
00:02.4,-0.027545145,0.017710209,0.028202273,0
00:02.4,-0.023436975,-0.017176364,0.022088448,0
00:02.4,0.021863617,-0.037014794,-0.017779257,0
00:02.4,0.010074894,0.017830292,-0.023071177,0
00:02.4,0.017552901,0.024576059,-0.023777692,0
00:02.4,-0.003922952,0.005332295,0.037163857,0
00:02.4,-0.018754216,-0.005137018,0.044011425,0
00:02.4,-0.010480263,-0.020068441,-0.031225704,0
00:02.4,0.013920017,0.000425899,-0.044311903,0
00:02.4,0.0149766,0.020657931,0.000436871,0
00:02.4,0.005537036,0.003671703,0.046052884,0
00:02.4,-0.028879385,-0.013020059,-0.00760623,0
00:02.5,-0.005498851,-0.013173645,-0.002888942,0
00:02.5,0.021452513,0.003375307,-0.007827055,0
00:02.5,-0.002467063,0.014278746,-0.012348884,0
00:02.5,-0.011851636,0.004059924,0.002391996,0
00:02.5,-0.002223633,-0.007379034,0.019824188,0
00:02.5,0.012518085,-0.005637546,0.017191736,0
00:02.5,0.006258649,-0.00496403,-0.022708097,0
00:02.5,0.006191568,0.014664392,-0.015239451,0
00:02.5,0.000864246,0.010832423,0.004841835,0
00:02.5,-0.033369735,-0.018340187,0.00757535,0
00:02.5,0.002574967,-0.005951457,-0.002334052,0
00:02.5,0.020928208,-0.005080015,-0.000483366,0
00:02.5,0.007751516,0.011764053,0.008598382,0
00:02.5,-0.01003086,0.002151198,0.001148896,0
00:02.5,-0.004257342,-0.005921018,-0.00525072,0
00:02.5,0.006835893,0.010389218,-0.001928641,0
00:02.5,-0.030616932,0.007411193,0.003411004,0
00:02.5,0.018169815,-0.004718215,0.002128007,0
00:02.5,0.020638434,-0.010254414,-0.013119869,0
00:02.5,-0.009817969,-0.007884396,-0.007113336,0
00:02.5,0.009944517,0.000144225,0.0045816,0
00:02.5,0.000314119,0.005338851,0.011940439,0
00:02.5,-0.038450789,0.007927467,0.032940086,0
00:02.5,0.018991424,0.009632414,-0.022648204,0
00:02.5,-0.017966252,-0.005241827,-0.013214703,0
00:02.6,0.028867226,-0.012599532,-0.013048975,0
00:02.6,0.020810029,-0.007585825,-0.00576722,0
00:02.6,-0.014643726,0.002297054,0.00486249,0
00:02.6,-0.018461708,0.015735948,0.020415485,0
00:02.6,0.001635077,0.007120179,0.009311309,0
00:02.6,0.012774779,-0.007449532,-0.001508992,0
00:02.6,0.004412109,-0.020515032,-0.006982631,0
00:02.6,-0.043992747,0.016712146,-0.004850951,0
00:02.6,0.011176949,0.011280689,-0.00778609,0
00:02.6,0.030961961,-0.010289029,-0.003976241,0
00:02.6,0.011985665,-0.015696023,0.009546638,0
00:02.6,-0.005480953,-0.002424112,0.000667497,0
00:02.6,-0.010548094,0.014407175,-0.005846777,0
00:02.6,-0.020741412,0.014746831,0.034227192,0
00:02.6,-0.004016715,0.003842547,-0.01949295,0
00:02.6,0.003759884,-0.01600061,-0.04120611,0
00:02.6,0.018941745,-0.007377774,0.037167925,0
00:02.6,0.021084782,-0.007411791,-0.00058163,0
00:02.6,-0.033893026,-8.90E-05,0.010695115,0
00:02.6,-0.000524184,0.013954398,-0.0068624,0
00:02.6,0.015155655,0.015617232,-0.016270826,0
00:02.6,0.006866043,-0.005259116,0.000209546,0
00:02.6,0.006810053,-0.011999895,-0.005442067,0
00:02.6,-0.019981164,-0.01489124,-0.015057624,0
00:02.6,-0.029337618,0.016563363,0.047910631,0
00:02.7,0.014342804,0.013218292,0.036480155,0
00:02.7,0.019139582,-0.007273892,-0.049489781,0
00:02.7,0.009071499,-0.016021218,-0.029455824,0
00:02.7,0.015022827,0.003271072,-0.002999017,0
00:02.7,-0.026818449,0.001790981,0.008733185,0
00:02.7,-0.046889316,0.000596671,0.019336672,0
00:02.7,0.028255092,-0.003634622,0.041662943,0
00:02.7,0.038244423,0.015260097,-0.032302275,0
00:02.7,0.009749495,0.007047223,-0.016830124,0
00:02.7,-0.018033324,-0.008289656,-0.013429121,0
00:02.7,-0.022465196,-0.011313904,0.010092577,0
00:02.7,-0.008135952,0.001824333,0.009507032,0
00:02.7,0.009316617,-0.007748759,0.002973413,0
00:02.7,0.018865766,0.002067504,0.012776462,0
00:02.7,0.005622987,0.011044975,-0.020938404,0
00:02.7,-0.033549581,0.006286064,-0.005149384,0
00:02.7,0.005031903,0.005550824,0.023090895,0
00:02.7,0.032498255,-0.006367981,-0.01317662,0
00:02.7,-0.011204992,-0.013576173,-0.004366348,0
00:02.7,-0.026709145,-0.016717035,0.002933123,0
00:02.7,0.02390413,0.00788139,-0.00552781,0
00:02.7,0.004155577,0.018467378,0.002351179,0
00:02.7,-0.019648589,0.022399195,0.022018703,0
00:02.7,0.017910255,-0.006747666,-0.015833283,0
00:02.7,-0.003824314,-0.025058376,-0.003994029,0
00:02.8,-0.000695551,-0.01550435,-0.001540944,0
00:02.8,-0.017219976,0.006163943,-0.00901257,0
00:02.8,-0.01235785,0.007933279,0.045610037,0
00:02.8,0.033346251,0.00852099,-0.027654644,0
00:02.8,0.0154114,0.011783272,-0.027105197,0
00:02.8,-0.010264614,0.003459702,0.01152788,0
00:02.8,-0.007161289,-0.002765583,0.012679077,0
00:02.8,-0.01093007,-0.022621403,0.010006843,0
00:02.8,-0.004729911,-0.006876098,-0.013098649,0
00:02.8,-3.68E-05,-0.002025807,-0.00364657,0
00:02.8,0.005178445,0.018164068,0.002057654,0
00:02.8,0.018792674,0.00947604,0.009743373,0
00:02.8,-0.01196436,-0.012647494,-0.003641883,0
00:02.8,-0.009395979,0.002255855,-0.006708808,0
00:02.8,0.01681135,0.008028074,0.002393711,0
00:02.8,-0.00991308,0.005297707,0.004823765,0
00:02.8,-0.007226405,-0.006731033,0.004854158,0
00:02.8,0.024073722,-0.017560624,-0.008639432,0
00:02.8,-0.017924661,-0.008031297,-0.025253968,0
00:02.8,-0.000297311,0.016154742,0.02339083,0
00:02.8,-0.016308544,0.012195854,0.022677844,0
00:02.8,0.022598526,-0.00251592,-0.002795103,0
00:02.8,0.016181858,-0.003539164,-0.025865825,0
00:02.8,-0.029499236,-0.007655244,-0.004110594,0
00:02.8,-0.001899351,-0.004433977,0.002909253,0
00:02.9,0.018610597,0.006730457,0.001962856,0
00:02.9,0.006028928,0.006050441,-0.00529934,0
00:02.9,-0.015377193,-0.00038786,0.040241804,0
00:02.9,0.001270144,-0.004012278,-0.014596479,0
00:02.9,0.004128951,0.008798141,-0.00878358,0
00:02.9,-0.006707237,0.003553821,-0.012894316,0
00:02.9,0.006584337,-0.016164515,-0.01242466,0
00:02.9,-0.008460019,-0.009410752,0.018256767,0
00:02.9,-0.029020775,-0.000337938,0.020211531,0
00:02.9,0.036898673,0.013903525,-0.008550592,0
00:02.9,0.019833406,0.003109727,-0.013910027,0
00:02.9,-0.00948598,0.004571013,-0.005561965,0
00:02.9,-0.00250964,0.004180065,-0.024186525,0
00:02.9,-0.030980267,-0.005481393,0.054731574,0
00:02.9,0.012083928,-0.017835572,0.027515484,0
00:02.9,0.016747972,0.009442472,-0.037723996,0
00:02.9,0.000595403,0.00168476,-0.03627504,0
00:02.9,0.004665699,-0.00018829,-0.009185991,0
00:02.9,-0.007011486,0.008323891,0.033536311,0
00:02.9,-0.032998152,-0.01781602,-7.47E-05,0
00:02.9,0.000787133,0.00385181,0.024928102,0
00:02.9,0.039681196,0.005725463,0.001846056,0
00:02.9,-0.015639285,0.006203977,-0.029999049,0
00:02.9,-0.00259693,-0.000780164,0.008634915,0
00:02.9,0.025368262,0.003402823,-0.007778222,0
00:03.0,-0.004306221,-0.004098713,-0.014036484,0
00:03.0,-0.009849136,-0.007787311,0.000431713,0
00:03.0,-0.008658914,-0.005637299,0.002907232,0
00:03.0,-0.041595012,0.005367399,0.049171854,0
00:03.0,0.027394539,0.003369188,-0.002082435,0
00:03.0,0.027608357,-0.000142241,-0.036565725,0
00:03.0,0.01413238,0.012975764,-0.018443987,0
00:03.0,-0.011594376,-0.016896287,0.015233953,0
00:03.0,-0.008950547,-0.005093522,0.003626277,0
00:03.0,-0.024845909,0.012175266,0.005042314,0
00:03.0,0.012779729,0.00693726,0.0076193,0
00:03.0,0.006264643,-0.005822883,0.003000241,0
00:00:03,-0.0165122,-0.010355817,-0.010646982,0
00:03.0,0.015652401,-0.000436219,-0.015810018,0
00:03.0,0.028329061,0.006482747,0.001023173,0
00:03.0,-0.015680702,0.006746605,0.047398191,0
00:03.0,-0.024207771,0.002902227,-0.029930538,0
00:03.0,0.009776991,-0.011729991,-0.012874512,0
00:03.0,-0.003281435,-0.006265756,-0.000719897,0
00:03.0,0.010289419,0.00600025,0.00710764,0
00:03.0,0.004745623,0.014270879,0.003525552,0
00:03.0,-0.013084965,-0.001782981,-0.000585419,0
00:03.0,0.006151839,-0.020264678,-0.002036382,0
00:03.0,0.005846865,-0.002940845,0.004956836,0
00:03.0,-0.022671467,0.001039766,0.004678715,0
00:03.1,0.003297968,0.03344075,-0.011440732,0
00:03.1,0.01491223,0.00883043,0.019837191,0
00:03.1,0.022569247,-0.038150121,-0.014165766,0
00:03.1,-0.029638827,-0.016487313,-0.025302004,0
00:03.1,-0.022545354,0.016164018,0.020350661,0
00:03.1,0.034480907,0.022084516,0.01646919,0
00:03.1,0.002960493,-0.002788447,-0.013374977,0
00:03.1,-0.006830533,-0.01081055,0.000964823,0
00:03.1,0.002200689,0.000218544,-0.008850615,0
00:03.1,-0.010045164,-0.007565095,0.002747914,0
00:03.1,-0.009606185,-0.001156658,0.016142774,0
00:03.1,0.007672476,0.015234311,-0.014334676,0
00:03.1,0.008653029,0.002478833,-0.012187698,0
00:03.1,0.003627596,-0.008359089,0.040690228,0
00:03.1,0.002913485,-0.003388608,-0.005106583,0
00:03.1,-0.001180466,0.006312134,-0.02870235,0
00:03.1,-0.008160917,-0.008453865,-0.015945969,0
00:03.1,-0.014816455,-0.003507967,0.019149343,0
00:03.1,0.006206996,0.009618028,0.011520788,0
00:03.1,0.00471221,0.006261935,0.002466499,0
00:03.1,-0.00191894,-0.014822113,-0.00531081,0
00:03.1,-0.003726207,0.015911497,-0.017231792,0
00:03.1,0.021604795,0.003327648,0.012260717,0
00:03.1,0.019935148,-0.016229203,0.012932064,0
00:03.1,-0.014073873,0.002014087,0.003579526,0
00:03.2,-0.056453116,-0.000763453,-0.010850776,0
00:03.2,0.035128016,0.002347865,-0.024466893,0
00:03.2,0.006610067,-0.008753573,0.014556185,0
00:03.2,-0.024975436,0.001791747,0.014023656,0
00:03.2,0.019328408,0.02795735,-0.009571087,0
00:03.2,0.030091858,-0.005085134,0.000313924,0
00:03.2,-0.010977214,-0.021989159,0.002417473,0
00:03.2,-0.007601823,-0.005734628,-0.009113248,0
00:03.2,-0.017945344,0.012789163,0.005371095,0
00:03.2,-0.004173053,-0.004685732,0.021333845,0
00:03.2,-0.013211547,0.006771017,-0.004777867,0
00:03.2,0.01947776,-0.006178094,-8.54E-05,0
00:03.2,0.017661721,0.00481193,-0.045966368,0
00:03.2,-0.005331856,0.004316814,0.011544395,0
00:03.2,0.012968855,0.004633296,0.040369313,0
00:03.2,-0.006330413,0.008194538,-0.016040292,0
00:03.2,-0.024668586,-0.009761679,-0.013243157,0
00:03.2,-0.005188711,-0.015425283,0.009648375,0
00:03.2,0.013614344,-0.028574334,0.003454737,0
00:03.2,0.012748614,0.010980271,0.001814447,0
00:03.2,-0.012226668,0.029047541,-0.007883499,0
00:03.2,0.010553341,0.016875261,0.002700077,0
00:03.2,0.000424094,-0.000350712,-0.001818265,0
00:03.2,-0.009055862,-0.016744286,0.001501458,0
00:03.2,-0.001160582,-0.007667853,-0.004955273,0
00:03.3,-0.001286674,0.006408695,0.008139628,0
00:03.3,-0.003488029,-0.008638715,0.006456157,0
00:03.3,0.007963994,-0.008384322,-0.003765829,0
00:03.3,0.015656348,0.010987728,-0.014659259,0
00:03.3,-0.018369807,0.005436794,-0.002506139,0
00:03.3,-0.003727548,0.004159004,0.015993185,0
00:03.3,-0.008267952,-0.002171735,-0.004734672,0
00:03.3,0.00255532,-0.000998351,0.004406318,0
00:03.3,0.02826759,0.000341543,-0.010925748,0
00:03.3,0.007778688,0.004443011,0.028042845,0
00:03.3,-0.024737785,-0.016932542,-0.0055459,0
00:03.3,-0.026611986,-0.00718065,-0.02647092,0
00:03.3,0.022474822,0.024060283,-0.016476426,0
00:03.3,0.014473135,-0.005293854,0.004895718,0
00:03.3,0.001824794,-0.012879372,0.022468572,0
00:03.3,-0.008056367,0.013518288,0.017222643,0
00:03.3,-0.011498643,0.010888958,-0.002179068,0
00:03.3,0.003260978,-0.001594239,-0.008869469,0
00:03.3,0.006783434,-0.017274886,-0.003637794,0
00:03.3,-0.006274341,-0.015330786,0.000759584,0
00:03.3,0.011932188,0.008110773,-0.006700042,0
00:03.3,-0.00271533,0.023240337,-0.018877523,0
00:03.3,-0.018810688,0.002188634,0.012108815,0
00:03.3,-0.010913551,-0.013349332,0.021017106,0
00:03.3,0.031427752,-0.008032223,0.002709669,0
00:03.4,0.024449036,0.008861395,-0.010819406,0
00:03.4,-0.032546118,0.001454219,-0.008151361,0
00:03.4,-0.015093237,0.00081316,-0.003644912,0
00:03.4,0.012880841,-0.003400388,0.017406514,0
00:03.4,0.015119809,-0.00434048,-0.008251842,0
00:03.4,0.003875294,-0.002183475,-0.00714927,0
00:03.4,-0.005767562,0.013208617,-0.016483586,0
00:03.4,-0.042030003,-0.000931359,0.024624135,0
00:03.4,-0.001777936,-0.006614317,0.053458344,0
00:03.4,0.041760132,-0.009514017,-0.03498733,0
00:03.4,0.025552645,0.015134997,-0.044900216,0
00:03.4,-0.020427894,0.00610853,0.002748097,0
00:03.4,-0.012406594,-0.00948123,-5.94E-05,0
00:03.4,-0.000280533,-0.000970628,0.009959432,0
00:03.4,-0.011603207,-0.010800184,0.020269917,0
00:03.4,-0.007435148,0.004654256,0.014466161,0
00:03.4,0.028312512,0.005005057,-0.010278848,0
00:03.4,-0.010005015,0.009963748,-0.0103166,0
00:03.4,-0.014656045,-0.002426718,0.00437293,0
00:03.4,0.013613415,-0.005488226,-0.011049962,0
00:03.4,0.01218571,-0.003787153,-0.006270583,0
00:03.4,0.004268606,0.001215535,-0.004319156,0
00:03.4,-0.001118077,-0.000736975,0.008010429,0
00:03.4,-0.023167958,0.002314222,0.022987977,0
00:03.4,-0.008374307,-0.00075555,0.015250737,0
00:03.5,0.017852265,-0.002395109,-0.020869203,0
00:03.5,0.034011863,0.000468999,-0.022768371,0
00:03.5,-0.049743138,0.002400281,-0.01797832,0
00:03.5,-0.006236281,0.004354171,0.009604208,0
00:03.5,0.013844742,0.009332172,0.025263935,0
00:03.5,-0.003554335,-0.005769177,0.016765483,0
00:03.5,0.022861244,-0.025914609,-0.004382088,0
00:03.5,-0.003471677,-0.004592565,-0.010972951,0
00:03.5,0.002225039,0.02635153,0.014067164,0
00:03.5,0.012701197,0.028389467,-0.03341534,0
00:03.5,-0.017020222,-0.017547123,-0.00272772,0
00:03.5,-0.01661909,-0.023416132,0.004058908,0
00:03.5,0.004874292,-0.00935906,0.004022269,0
00:03.5,-0.013836348,0.00441275,0.009256775,0
00:03.5,0.001736804,0.012341117,0.008861075,0
00:03.5,0.016361486,0.006685351,0.001638911,0
00:03.5,0.022999562,0.001877008,-0.00832563,0
00:03.5,-0.000599035,0.00475854,-0.01020682,0
00:03.5,-0.01440791,-0.004634338,0.029830206,0
00:03.5,-0.027098972,-0.009365732,-0.02438896,0
00:03.5,0.009045177,-0.011324715,-0.016303094,0
00:03.5,0.011576992,0.008481503,0.013374873,0
00:03.5,0.023037158,0.008679715,0.003276168,0
00:03.5,-0.021609258,-0.005469249,-0.002558043,0
00:03.5,-0.018628962,0.016226416,0.011716858,0
00:03.6,-0.000541139,-0.013287599,0.000453393,0
00:03.6,0.027791051,-0.008555865,-0.002326337,0
00:03.6,0.006753372,-0.002470068,-0.008550407,0
00:03.6,-0.016639905,0.01061962,-0.010266569,0
00:03.6,0.006429428,0.008903102,0.017747469,0
00:03.6,-0.010604349,-0.006279593,-0.000939922,0
00:03.6,0.000270397,-0.001944197,-0.010382717,0
00:03.6,0.002397257,-0.001379534,0.02061083,0
00:03.6,0.013950637,-0.001179248,-0.004003971,0
00:03.6,-0.032352701,-0.008872197,-0.018874273,0
00:03.6,-0.005018116,0.006008349,-0.007566226,0
00:03.6,0.043301288,0.005073546,0.00511371,0
00:03.6,0.000212841,0.002918756,0.006017964,0
00:03.6,-0.012556905,0.008731192,0.03476233,0
00:03.6,-0.006102516,-0.007145811,-0.019986298,0
00:03.6,-0.005287545,-0.008344967,-0.013746521,0
00:03.6,-0.005292946,-0.007864345,0.001846685,0
00:03.6,0.01653293,0.009125698,0.000582157,0
00:03.6,-0.005386319,0.013058542,-0.010332729,0
00:03.6,-0.015867651,-0.020022394,0.010078273,0
00:03.6,0.007656476,-0.007070199,0.012902148,0
00:03.6,0.01983474,0.014804011,-0.008597844,0
00:03.6,0.010670025,0.019733034,-0.005143368,0
00:03.6,-0.002443159,-0.006346453,0.003688881,0
00:03.6,-0.043357652,-0.013996224,-0.010079015,0
00:03.7,-0.008000501,-0.007642035,0.027789701,0
00:03.7,0.031089738,0.00463574,-0.016434597,0
00:03.7,0.015755307,0.003076417,-0.010188003,0
00:03.7,-0.006856069,0.008157737,-0.000741542,0
00:03.7,-0.009379351,-0.007155917,0.004878255,0
00:03.7,-0.000427321,-0.009204254,-0.000676368,0
00:03.7,0.017263422,0.004455113,0.002845861,0
00:03.7,-0.032560028,0.017329024,0.033823345,0
00:03.7,-0.016635181,-0.010104859,-0.016009126,0
00:03.7,0.035305481,-0.006401611,-0.02427185,0
00:03.7,0.01708664,0.008091328,-0.004521861,0
00:03.7,0.006913714,0.003645827,-0.000221094,0
00:03.7,-0.03108434,-0.00903688,-0.000704644,0
00:03.7,-0.017867647,-0.007673086,0.015228109,0
00:03.7,0.011355601,0.004789435,0.008004075,0
00:03.7,0.0309371,0.016391935,-0.005946294,0
00:03.7,-0.004794376,-0.007042843,-0.002459601,0
00:03.7,-0.026501467,-0.014949754,0.018474149,0
00:03.7,0.016695675,0.006998116,-0.013152911,0
00:03.7,-0.016150091,0.003063347,-0.02059366,0
00:03.7,-0.009208025,-0.004929286,0.00304703,0
00:03.7,0.027436433,0.010387067,0.002385657,0
00:03.7,0.006430386,-0.001381606,0.007727051,0
00:03.7,-0.015452993,0.000764058,0.001999631,0
00:03.7,-0.002135325,-0.003720175,0.022466561,0
00:03.8,0.006823637,-0.005249081,-0.012128311,0
00:03.8,0.013275637,0.001030896,-0.020007918,0
00:03.8,-0.003691851,0.000464818,-0.020012964,0
00:03.8,-0.034696102,0.003739346,0.037378032,0
00:03.8,-0.009115716,0.00414982,0.003880758,0
00:03.8,0.026062941,-0.000234441,-0.005416551,0
00:03.8,0.016529784,-0.00733448,-0.00504339,0
00:03.8,-0.000100282,0.000617143,-0.010543354,0
00:03.8,0.009625336,-0.000487654,-0.002526798,0
00:03.8,-0.007961272,-0.009919253,0.000630924,0
00:03.8,-0.034214977,0.015240773,0.019118577,0
00:03.8,0.014395021,0.011661397,0.00419918,0
00:03.8,0.01027858,-0.009804317,-0.011253892,0
00:03.8,-0.002119856,-0.005496164,-0.005531448,0
00:03.8,-0.003352992,-0.004765456,0.001861607,0
00:03.8,0.001107116,0.00153325,0.006718382,0
00:03.8,0.003355372,0.00060515,-0.009119128,0
